,TargetAltitude_m,DateTime,Month_lbl,Hour_val,Power_per_Area_W_m2,Energy_Generated_kWh,Year_val,TargetAltitude_m_factor
4399,100,7/3/14 6:00,Jul,6,0.193797136,1.522079144,2014,100
4400,100,7/3/14 7:00,Jul,7,0.349917366,2.748244563,2014,100
4401,100,7/3/14 8:00,Jul,8,1.983642257,15.57948985,2014,100
4402,100,7/3/14 9:00,Jul,9,1.259979848,9.895858584,2014,100
4403,100,7/3/14 10:00,Jul,10,1.8470696,14.50685072,2014,100
4404,100,7/3/14 11:00,Jul,11,11.66834494,91.64296683,2014,100
4405,100,7/3/14 12:00,Jul,12,10.90120449,85.61785981,2014,100
4406,100,7/3/14 13:00,Jul,13,14.84115759,116.5621791,2014,100
4407,100,7/3/14 14:00,Jul,14,12.40489127,97.42778823,2014,100
4408,100,7/3/14 15:00,Jul,15,520.336719,4086.715034,2014,100
4409,100,7/3/14 16:00,Jul,16,0.349647861,2.746127881,2014,100
4410,100,7/3/14 17:00,Jul,17,7.554793054,59.33520589,2014,100
4411,100,7/3/14 18:00,Jul,18,552.9014054,4342.477484,2014,100
4412,100,7/3/14 19:00,Jul,19,172.5082528,1354.87665,2014,100
4413,100,7/3/14 20:00,Jul,20,385.7310776,3029.524799,2014,100
4414,100,7/3/14 21:00,Jul,21,1242.161799,9755.915954,2014,100
4415,100,7/3/14 22:00,Jul,22,610.8305658,4797.452045,2014,100
4416,100,7/3/14 23:00,Jul,23,125.7281284,987.4664112,2014,100
4417,100,7/4/14,Jul,0,215.3300221,1691.198039,2014,100
4418,100,7/4/14 1:00,Jul,1,57.22298419,449.4282669,2014,100
4419,100,7/4/14 2:00,Jul,2,2.148481337,16.87413296,2014,100
4420,100,7/4/14 3:00,Jul,3,10.84909934,85.20862693,2014,100
4421,100,7/4/14 4:00,Jul,4,19.96293126,156.7884954,2014,100
4422,100,7/4/14 5:00,Jul,5,27.27700103,214.2330651,2014,100
4423,100,7/4/14 6:00,Jul,6,16.03417201,125.9320925,2014,100
4424,100,7/4/14 7:00,Jul,7,0.026985737,0.211945479,2014,100
4425,100,7/4/14 8:00,Jul,8,9.958055159,78.21038233,2014,100
4426,100,7/4/14 9:00,Jul,9,16.08973924,126.3685165,2014,100
4427,100,7/4/14 10:00,Jul,10,47.00789696,369.1991594,2014,100
4428,100,7/4/14 11:00,Jul,11,17.90798536,140.6489881,2014,100
4429,100,7/4/14 12:00,Jul,12,32.8331649,257.8710741,2014,100
4430,100,7/4/14 13:00,Jul,13,178.9786738,1405.695217,2014,100
4431,100,7/4/14 14:00,Jul,14,145.7063454,1144.374961,2014,100
4432,100,7/4/14 15:00,Jul,15,769.8166676,6046.125969,2014,100
4433,100,7/4/14 16:00,Jul,16,119.4947546,938.5096078,2014,100
4434,100,7/4/14 17:00,Jul,17,15.56266154,122.2288579,2014,100
4435,100,7/4/14 18:00,Jul,18,925.1304979,7265.95794,2014,100
4436,100,7/4/14 19:00,Jul,19,631.8136209,4962.252574,2014,100
4437,100,7/4/14 20:00,Jul,20,155.5445033,1221.643673,2014,100
4438,100,7/4/14 21:00,Jul,21,2625.347897,20619.43416,2014,100
4439,100,7/4/14 22:00,Jul,22,144.141482,1132.084552,2014,100
4440,100,7/4/14 23:00,Jul,23,23.66930226,185.8982653,2014,100
4441,100,7/5/14,Jul,0,34.29370039,269.3420931,2014,100
4442,100,7/5/14 1:00,Jul,1,10.75658442,84.48201648,2014,100
4443,100,7/5/14 2:00,Jul,2,2.71751635,21.3433235,2014,100
4444,100,7/5/14 3:00,Jul,3,3.987937785,31.32119012,2014,100
4445,100,7/5/14 4:00,Jul,4,0.148225618,1.164161284,2014,100
4446,100,7/5/14 5:00,Jul,5,4.821608674,37.86882597,2014,100
4447,100,7/5/14 6:00,Jul,6,6.384487268,50.14364575,2014,100
4448,100,7/5/14 7:00,Jul,7,2.363388519,18.56201002,2014,100
4449,100,7/5/14 8:00,Jul,8,0.472057919,3.707534225,2014,100
4450,100,7/5/14 9:00,Jul,9,0.512447491,4.024753182,2014,100
4451,100,7/5/14 10:00,Jul,10,1.13003781,8.875296203,2014,100
4452,100,7/5/14 11:00,Jul,11,14.0048815,109.9940821,2014,100
4453,100,7/5/14 12:00,Jul,12,14.68212849,115.3131675,2014,100
4454,100,7/5/14 13:00,Jul,13,150.8843787,1185.043139,2014,100
4455,100,7/5/14 14:00,Jul,14,441.443122,3467.086173,2014,100
4456,100,7/5/14 15:00,Jul,15,163.5066618,1284.178319,2014,100
4457,100,7/5/14 16:00,Jul,16,101.397875,796.3770483,2014,100
4458,100,7/5/14 17:00,Jul,17,5.814165599,45.66434983,2014,100
4459,100,7/5/14 18:00,Jul,18,3.880246533,30.47538501,2014,100
4460,100,7/5/14 19:00,Jul,19,5.524675229,43.39069778,2014,100
4461,100,7/5/14 20:00,Jul,20,15.26121125,119.8612728,2014,100
4462,100,7/5/14 21:00,Jul,21,41.67685413,327.3292469,2014,100
4463,100,7/5/14 22:00,Jul,22,9.096855772,71.44653816,2014,100
4464,100,7/5/14 23:00,Jul,23,32.22870174,253.1236315,2014,100
4465,100,7/6/14,Jul,0,68.31441501,536.5401608,2014,100
4466,100,7/6/14 1:00,Jul,1,62.59749796,491.6395993,2014,100
4467,100,7/6/14 2:00,Jul,2,77.78714707,610.9388245,2014,100
4468,100,7/6/14 3:00,Jul,3,44.3621797,348.4197446,2014,100
4469,100,7/6/14 4:00,Jul,4,11.67244064,91.67513438,2014,100
4470,100,7/6/14 5:00,Jul,5,3.687891287,28.96463044,2014,100
4471,100,7/6/14 6:00,Jul,6,0.122397196,0.961305329,2014,100
4472,100,7/6/14 7:00,Jul,7,0.974852688,7.656475109,2014,100
4473,100,7/6/14 8:00,Jul,8,3.694576573,29.01713655,2014,100
4474,100,7/6/14 9:00,Jul,9,5.621062031,44.14771796,2014,100
4475,100,7/6/14 10:00,Jul,10,13.44661493,105.6094667,2014,100
4476,100,7/6/14 11:00,Jul,11,118.3756985,929.7205618,2014,100
4477,100,7/6/14 12:00,Jul,12,47.41783795,372.4188284,2014,100
4478,100,7/6/14 13:00,Jul,13,20.8028482,163.3851877,2014,100
4479,100,7/6/14 14:00,Jul,14,102.2981554,803.4478335,2014,100
4480,100,7/6/14 15:00,Jul,15,141.3629923,1110.262345,2014,100
4481,100,7/6/14 16:00,Jul,16,141.2073178,1109.039681,2014,100
4482,100,7/6/14 17:00,Jul,17,0.865764692,6.799699993,2014,100
4483,100,7/6/14 18:00,Jul,18,66.50063172,522.2947402,2014,100
4484,100,7/6/14 19:00,Jul,19,108.9765471,855.8997993,2014,100
4485,100,7/6/14 20:00,Jul,20,20.65802612,162.2477578,2014,100
4486,100,7/6/14 21:00,Jul,21,28.16794595,221.2305301,2014,100
4487,100,7/6/14 22:00,Jul,22,39.75503306,312.2352995,2014,100
4488,100,7/6/14 23:00,Jul,23,72.59615634,570.1688786,2014,100
4489,100,7/7/14,Jul,0,71.9940061,565.4396017,2014,100
4490,100,7/7/14 1:00,Jul,1,260.8393411,2048.627394,2014,100
4491,100,7/7/14 2:00,Jul,2,51.1452483,401.6938408,2014,100
4492,100,7/7/14 3:00,Jul,3,98.22544962,771.4608773,2014,100
4493,100,7/7/14 4:00,Jul,4,28.93470788,227.2526643,2014,100
4494,100,7/7/14 5:00,Jul,5,20.62713772,162.0051608,2014,100
4495,100,7/7/14 6:00,Jul,6,0.000167632,0.001316577,2014,100
4496,100,7/7/14 7:00,Jul,7,0.595118258,4.674047872,2014,100
4497,100,7/7/14 8:00,Jul,8,0.425984507,3.345674496,2014,100
4498,100,7/7/14 9:00,Jul,9,1.099841807,8.638137352,2014,100
4499,100,7/7/14 10:00,Jul,10,0.252731614,1.984949455,2014,100
4500,100,7/7/14 11:00,Jul,11,2.538098435,19.9341785,2014,100
4501,100,7/7/14 12:00,Jul,12,8.494027287,66.71193431,2014,100
4502,100,7/7/14 13:00,Jul,13,0.148305856,1.164791472,2014,100
4503,100,7/7/14 14:00,Jul,14,393.4000057,3089.75642,2014,100
4504,100,7/7/14 15:00,Jul,15,55.49403579,435.8491379,2014,100
4505,100,7/7/14 16:00,Jul,16,176.0264298,1382.508347,2014,100
4506,100,7/7/14 17:00,Jul,17,100.4178978,788.6803249,2014,100
4507,100,7/7/14 18:00,Jul,18,268.8470366,2111.519688,2014,100
4508,100,7/7/14 19:00,Jul,19,405.1336469,3181.912222,2014,100
4509,100,7/7/14 20:00,Jul,20,55.56854222,436.4343101,2014,100
4510,100,7/7/14 21:00,Jul,21,0.073586588,0.577947714,2014,100
4511,100,7/7/14 22:00,Jul,22,11.68925437,91.80718912,2014,100
4512,100,7/7/14 23:00,Jul,23,37.79582732,296.8477336,2014,100
4513,100,7/8/14,Jul,0,58.44532576,459.0285151,2014,100
4514,100,7/8/14 1:00,Jul,1,125.4364531,985.1755993,2014,100
4515,100,7/8/14 2:00,Jul,2,63.2939669,497.1096536,2014,100
4516,100,7/8/14 3:00,Jul,3,21.84482439,171.5688495,2014,100
4517,100,7/8/14 4:00,Jul,4,7.6381135,59.98960315,2014,100
4518,100,7/8/14 5:00,Jul,5,12.86297793,101.0255924,2014,100
4519,100,7/8/14 6:00,Jul,6,5.937728855,46.63481338,2014,100
4520,100,7/8/14 7:00,Jul,7,2.919531284,22.92994508,2014,100
4521,100,7/8/14 8:00,Jul,8,2.454339299,19.27633577,2014,100
4522,100,7/8/14 9:00,Jul,9,10.7908673,84.7512736,2014,100
4523,100,7/8/14 10:00,Jul,10,11.43310356,89.7953854,2014,100
4524,100,7/8/14 11:00,Jul,11,2.961746758,23.26150464,2014,100
4525,100,7/8/14 12:00,Jul,12,0.725257566,5.696159606,2014,100
4526,100,7/8/14 13:00,Jul,13,1.425054353,11.19235071,2014,100
4527,100,7/8/14 14:00,Jul,14,17.92703565,140.7986088,2014,100
4528,100,7/8/14 15:00,Jul,15,20.03089659,157.3222939,2014,100
4529,100,7/8/14 16:00,Jul,16,40.87227261,321.0100784,2014,100
4530,100,7/8/14 17:00,Jul,17,330.9642767,2599.387351,2014,100
4531,100,7/8/14 18:00,Jul,18,30.74291988,241.4543281,2014,100
4532,100,7/8/14 19:00,Jul,19,1.335030667,10.48530634,2014,100
4533,100,7/8/14 20:00,Jul,20,3.395928189,26.67155763,2014,100
4534,100,7/8/14 21:00,Jul,21,9.4046548,73.86398608,2014,100
4535,100,7/8/14 22:00,Jul,22,4.162754674,32.69419876,2014,100
4536,100,7/8/14 23:00,Jul,23,1.790601024,14.06334756,2014,100
4537,100,7/9/14,Jul,0,0.11141027,0.875014211,2014,100
4538,100,7/9/14 1:00,Jul,1,0.727992977,5.717643472,2014,100
4539,100,7/9/14 2:00,Jul,2,9.686937322,76.08102781,2014,100
4540,100,7/9/14 3:00,Jul,3,0.477566219,3.750796314,2014,100
4541,100,7/9/14 4:00,Jul,4,12.0130826,94.35053009,2014,100
4542,100,7/9/14 5:00,Jul,5,0.091363384,0.717566344,2014,100
4543,100,7/9/14 6:00,Jul,6,0.478125749,3.755190848,2014,100
4544,100,7/9/14 7:00,Jul,7,3.258174757,25.5896447,2014,100
4545,100,7/9/14 8:00,Jul,8,2.475001563,19.43861682,2014,100
4546,100,7/9/14 9:00,Jul,9,2.245000724,17.63219446,2014,100
4547,100,7/9/14 10:00,Jul,10,2.478404893,19.46534651,2014,100
4548,100,7/9/14 11:00,Jul,11,2.637753007,20.71686367,2014,100
4549,100,7/9/14 12:00,Jul,12,59.73747411,469.1770245,2014,100
4550,100,7/9/14 13:00,Jul,13,26.18995371,205.6954154,2014,100
4551,100,7/9/14 14:00,Jul,14,135.4155355,1063.551129,2014,100
4552,100,7/9/14 15:00,Jul,15,896.242137,7039.069284,2014,100
4553,100,7/9/14 16:00,Jul,16,685.7662518,5385.995547,2014,100
4554,100,7/9/14 17:00,Jul,17,430.9562059,3384.722126,2014,100
4555,100,7/9/14 18:00,Jul,18,284.5432991,2234.797845,2014,100
4556,100,7/9/14 19:00,Jul,19,963.3342605,7566.009589,2014,100
4557,100,7/9/14 20:00,Jul,20,1244.020532,9770.514413,2014,100
4558,100,7/9/14 21:00,Jul,21,40.19530306,315.693172,2014,100
4559,100,7/9/14 22:00,Jul,22,22.686117,178.1763462,2014,100
4560,100,7/9/14 23:00,Jul,23,17.81274724,139.9009897,2014,100
4561,100,7/10/14,Jul,0,223.0333372,1751.699734,2014,100
4562,100,7/10/14 1:00,Jul,1,123.0495373,966.4288064,2014,100
4563,100,7/10/14 2:00,Jul,2,11.11586266,87.30378117,2014,100
4564,100,7/10/14 3:00,Jul,3,3.826807706,30.05567744,2014,100
4565,100,7/10/14 4:00,Jul,4,3.285666824,25.80556689,2014,100
4566,100,7/10/14 5:00,Jul,5,12.13503987,95.30838025,2014,100
4567,100,7/10/14 6:00,Jul,6,8.966021416,70.41896753,2014,100
4568,100,7/10/14 7:00,Jul,7,12.84608532,100.8929182,2014,100
4569,100,7/10/14 8:00,Jul,8,3.976496234,31.23132839,2014,100
4570,100,7/10/14 9:00,Jul,9,0.91557899,7.190940573,2014,100
4571,100,7/10/14 10:00,Jul,10,4.240468289,33.30456006,2014,100
4572,100,7/10/14 11:00,Jul,11,65.13668914,511.5823602,2014,100
4573,100,7/10/14 12:00,Jul,12,3.917739958,30.76985768,2014,100
4574,100,7/10/14 13:00,Jul,13,4.091035374,32.13091669,2014,100
4575,100,7/10/14 14:00,Jul,14,8.047067483,63.20152022,2014,100
4576,100,7/10/14 15:00,Jul,15,39.79464148,312.5463833,2014,100
4577,100,7/10/14 16:00,Jul,16,939.846302,7381.535595,2014,100
4578,100,7/10/14 17:00,Jul,17,1734.95929,13626.3384,2014,100
4579,100,7/10/14 18:00,Jul,18,193.8478841,1522.477722,2014,100
4580,100,7/10/14 19:00,Jul,19,986.2814406,7746.236321,2014,100
4581,100,7/10/14 20:00,Jul,20,1718.847434,13499.79618,2014,100
4582,100,7/10/14 21:00,Jul,21,18.23339311,143.2047346,2014,100
4583,100,7/10/14 22:00,Jul,22,4.777783749,37.52462581,2014,100
4584,100,7/10/14 23:00,Jul,23,7.092217598,55.70214676,2014,100
4585,100,7/11/14,Jul,0,172.2221439,1352.629555,2014,100
4586,100,7/11/14 1:00,Jul,1,4.670974126,36.685745,2014,100
4587,100,7/11/14 2:00,Jul,2,0.867506568,6.813380653,2014,100
4588,100,7/11/14 3:00,Jul,3,0.153764654,1.207664765,2014,100
4589,100,7/11/14 4:00,Jul,4,0.167684128,1.31698806,2014,100
4590,100,7/11/14 5:00,Jul,5,12.81023103,100.6113192,2014,100
4591,100,7/11/14 6:00,Jul,6,6.02428659,47.31463624,2014,100
4592,100,7/11/14 7:00,Jul,7,14.94446466,117.373551,2014,100
4593,100,7/11/14 8:00,Jul,8,4.893005411,38.42957464,2014,100
4594,100,7/11/14 9:00,Jul,9,3.108845673,24.41681682,2014,100
4595,100,7/11/14 10:00,Jul,10,3.786759937,29.741143,2014,100
4596,100,7/11/14 11:00,Jul,11,3.031609145,23.81020254,2014,100
4597,100,7/11/14 12:00,Jul,12,7.72265961,60.65362674,2014,100
4598,100,7/11/14 13:00,Jul,13,3.157201925,24.79660593,2014,100
4599,100,7/11/14 14:00,Jul,14,39.60716409,311.0739393,2014,100
4600,100,7/11/14 15:00,Jul,15,434.0611118,3409.108,2014,100
4601,100,7/11/14 16:00,Jul,16,0.186367795,1.463729242,2014,100
4602,100,7/11/14 17:00,Jul,17,129.1789444,1014.569057,2014,100
4603,100,7/11/14 18:00,Jul,18,18.62233193,146.259453,2014,100
4604,100,7/11/14 19:00,Jul,19,104.7602275,822.7849025,2014,100
4605,100,7/11/14 20:00,Jul,20,47.61962536,374.003663,2014,100
4606,100,7/11/14 21:00,Jul,21,4.813846497,37.80786198,2014,100
4607,100,7/11/14 22:00,Jul,22,5.741020663,45.08987085,2014,100
4608,100,7/11/14 23:00,Jul,23,29.6333144,232.739507,2014,100
4609,100,7/12/14,Jul,0,37.36365135,293.4534314,2014,100
4610,100,7/12/14 1:00,Jul,1,3.777114758,29.66538994,2014,100
4611,100,7/12/14 2:00,Jul,2,1.108304516,8.704603311,2014,100
4612,100,7/12/14 3:00,Jul,3,2.601805469,20.43453237,2014,100
4613,100,7/12/14 4:00,Jul,4,1.839674855,14.44877252,2014,100
4614,100,7/12/14 5:00,Jul,5,1.24343255,9.765896413,2014,100
4615,100,7/12/14 6:00,Jul,6,0.135657098,1.06544836,2014,100
4616,100,7/12/14 7:00,Jul,7,1.598179054,12.55206893,2014,100
4617,100,7/12/14 8:00,Jul,8,17.36682095,136.3986928,2014,100
4618,100,7/12/14 9:00,Jul,9,42.99889935,337.7125658,2014,100
4619,100,7/12/14 10:00,Jul,10,57.29095726,449.9621261,2014,100
4620,100,7/12/14 11:00,Jul,11,71.48427152,561.4361557,2014,100
4621,100,7/12/14 12:00,Jul,12,108.4753144,851.9631271,2014,100
4622,100,7/12/14 13:00,Jul,13,100.9666713,792.9903819,2014,100
4623,100,7/12/14 14:00,Jul,14,1325.800291,10412.81113,2014,100
4624,100,7/12/14 15:00,Jul,15,908.3117324,7133.863664,2014,100
4625,100,7/12/14 16:00,Jul,16,11.98445889,94.12572,2014,100
4626,100,7/12/14 17:00,Jul,17,0.283207115,2.224303477,2014,100
4627,100,7/12/14 18:00,Jul,18,3.399580667,26.70024412,2014,100
4628,100,7/12/14 19:00,Jul,19,0.810956705,6.369239067,2014,100
4629,100,7/12/14 20:00,Jul,20,0.161849887,1.271166037,2014,100
4630,100,7/12/14 21:00,Jul,21,9.588026126,75.3041811,2014,100
4631,100,7/12/14 22:00,Jul,22,6.900888904,54.19945471,2014,100
4632,100,7/12/14 23:00,Jul,23,11.0677017,86.92552591,2014,100
4633,100,7/13/14,Jul,0,8.982064583,70.54497027,2014,100
4634,100,7/13/14 1:00,Jul,1,4.710362675,36.99510194,2014,100
4635,100,7/13/14 2:00,Jul,2,2.885374273,22.66167655,2014,100
4636,100,7/13/14 3:00,Jul,3,3.453199413,27.12136477,2014,100
4637,100,7/13/14 4:00,Jul,4,2.308776101,18.13308509,2014,100
4638,100,7/13/14 5:00,Jul,5,2.612951603,20.5220739,2014,100
4639,100,7/13/14 6:00,Jul,6,0.734512491,5.768847613,2014,100
4640,100,7/13/14 7:00,Jul,7,0.556403552,4.369983278,2014,100
4641,100,7/13/14 8:00,Jul,8,2.340407687,18.38151899,2014,100
4642,100,7/13/14 9:00,Jul,9,0.619001109,4.861623344,2014,100
4643,100,7/13/14 10:00,Jul,10,12.44659631,97.75533883,2014,100
4644,100,7/13/14 11:00,Jul,11,5.855599927,45.98977429,2014,100
4645,100,7/13/14 12:00,Jul,12,6.379422023,50.1038634,2014,100
4646,100,7/13/14 13:00,Jul,13,29.33938454,230.4309873,2014,100
4647,100,7/13/14 14:00,Jul,14,0.328510874,2.580118371,2014,100
4648,100,7/13/14 15:00,Jul,15,8.547839707,67.13457607,2014,100
4649,100,7/13/14 16:00,Jul,16,6.566602701,51.57397701,2014,100
4650,100,7/13/14 17:00,Jul,17,56.02979572,440.0569865,2014,100
4651,100,7/13/14 18:00,Jul,18,441.2695056,3465.722593,2014,100
4652,100,7/13/14 19:00,Jul,19,22.28294482,175.0098394,2014,100
4653,100,7/13/14 20:00,Jul,20,7.710101268,60.55499375,2014,100
4654,100,7/13/14 21:00,Jul,21,326.9328666,2567.72473,2014,100
4655,100,7/13/14 22:00,Jul,22,27.15881571,213.3048398,2014,100
4656,100,7/13/14 23:00,Jul,23,10.10591982,79.3717087,2014,100
4657,100,7/14/14,Jul,0,0.192565749,1.512407855,2014,100
4658,100,7/14/14 1:00,Jul,1,6.025200591,47.32181478,2014,100
4659,100,7/14/14 2:00,Jul,2,10.97332943,86.18432777,2014,100
4660,100,7/14/14 3:00,Jul,3,7.544418446,59.25372392,2014,100
4661,100,7/14/14 4:00,Jul,4,2.065235255,16.22031977,2014,100
4662,100,7/14/14 5:00,Jul,5,1.087381884,8.540277348,2014,100
4663,100,7/14/14 6:00,Jul,6,0.017768883,0.139556483,2014,100
4664,100,7/14/14 7:00,Jul,7,12.55387084,98.59787103,2014,100
4665,100,7/14/14 8:00,Jul,8,17.05913743,133.982152,2014,100
4666,100,7/14/14 9:00,Jul,9,28.27095285,222.0395445,2014,100
4667,100,7/14/14 10:00,Jul,10,54.19561344,425.6513526,2014,100
4668,100,7/14/14 11:00,Jul,11,93.65571081,735.5702326,2014,100
4669,100,7/14/14 12:00,Jul,12,13.93313886,109.4306167,2014,100
